"KOFIA_FUND_CODE","KFR_GRADE","RLZ_RT12","FP_KRN_NAME","SALE_AMT_M1","FP_TP","SALE_AMT_M3","NAV_UPDOWN_PRICE","SALE_AMT_M6","LRG_TYPE_TP_NAME","SALE_FUND_YN","RLZ_RT60","FNGUIDE_GRADE","RLZ_RT6","RLZ_RT3","RLZ_RT1","INVST_RISK_GRADE_TP","STDDEVT_M6","DELEGATE_KOFIA_FUND_CODE","NAV","STDDEVT_M3","STDDEVT_M1","LRG_TYPE_CODE","ACCM_RT","FUND_BAL_QTY_M6","FP_CLASS_TP","FUND_BAL_QTY_M3","TOTAL_COUNT","FUND_BAL_QTY_M1","AMC_CODE","FIRST_SETUP_DATE","RECOMMEND_FUND_YN","SEQ","MNSTAR_GRADE","FP_CODE","NAV_STD_DATE","TYPE_NAME","FUND_BAL_QTY_M1_CHK","EVENT_FUND_YN","STD_DATE","SALE_COMMISSION_RATE","LRG_TYPE_NAME","INVTRST_DETAIL_NAME","INVTRST_DETAIL_CODE","NAV_UPDOWN_RATE","RLZ_RT36","STDDEVT_Y3","OP_SCALE_GRADE_NAME","STDDEVT_Y1","INDIRECT_INVST_CODE","TOTAL_FEE","OP_FIRST_SETUP_DATE","OP_NETVALUE","FUND_GRADE_STD_YYMM","AMC_ABRV_NAME","TYPE_CODE","ZEROIN_GRADE","OP_FUND_CODE","SALE_START_DATE","AFRCV_COMMISSION_RATE"
"K55105C39448",0,NA,"삼성 KRX300인덱스증권투자신탁[주식-파생형]S",-4.51,"10",-4.95,11.94,-13.37,"국내","Y",NA,0,-12.53,-12.98,-2.77,"2",15.37,"K55105C39448",844.71,18.36,10.74,"20",-15.53,0.69,"11",0.23,1914,0.05,"105","20180221",NA,1463,0,"6113950","20181228","기타인덱스",4910749,"N","20181228",0,"주식형",NA,"61",1.43,NA,NA,"초소형급",NA,"01",0.39,"20180221",69,NA,"삼성자산운용","20060",0,"K55105C39349","20180221",1.5
"K55105C60956",0,NA,"삼성 KRX300인덱스증권투자신탁[주식-파생형]S-P",-4.51,"10",-4.95,11.83,-13.37,"국내","Y",NA,0,-12.53,-12.98,-2.77,"3",15.37,"K55105C39448",837.2,18.36,10.74,"20",-15.53,1.58,"12",0.53,1914,0.08,"105","20180221",NA,1464,0,"6113959","20181228","기타인덱스",7585874,"N","20181228",0,"주식형","연금","77",1.43,NA,NA,"초소형급",NA,"01",0.33,"20180221",69,NA,"삼성자산운용","20060",0,"K55105C39349","20180326",0
"KR5229AS1474",0,-2.42,"이스트스프링 미국뱅크론특별자산자투자신탁(H) [대출채권] S",-41.51,"10",-114.45,-1.35,-471.65,"해외","Y",NA,3,-2.85,-3.66,-2.78,"5",2.15,"KR5229AO1221",1032.3,2.51,2.39,"68",6.05,-0.85,"11",-0.61,1914,-0.42,"229","20140526",NA,1196,0,"9104250","20181228","글로벌실물자산",-41921948,"N","20181228",0,"특별자산",NA,"61",-0.13,4.97,1.58,NA,1.7,"11",1.065,"20140526",1066,NA,"이스트스프링자산운용코리아","68010",0,"KR5229AO1197","20140708",1.5
"K55229BB6941",0,-2.42,"이스트스프링 미국뱅크론특별자산자투자신탁(H) [대출채권] S-P",-41.51,"10",-114.45,-1.35,-471.65,"해외","Y",NA,3,-2.85,-3.66,-2.78,"6",2.15,"KR5229AO1221",1034.85,2.51,2.39,"68",6.05,-0.76,"12",-0.64,1914,-0.7,"229","20140526",NA,1197,0,"9104259","20181228","글로벌실물자산",-69656306,"N","20181228",0,"특별자산","연금","77",-0.13,4.97,1.58,NA,1.7,"11",0.945,"20140526",1066,NA,"이스트스프링자산운용코리아","68010",0,"KR5229AO1197","20160314",0
"K55206BV7835",4,-16.98,"키움 SmartInvestor분할매수증권자투자신탁제1호 [주식혼합-재간접형]C-Pe",-13.58,"10",-29.63,10.62,-54.92,"국내","Y",NA,0,-12.36,-12.56,-2.78,"5",14.33,"K55206BV7835",853.33,16.85,10.48,"21",-13.35,0.1,"07",0.08,1914,0.03,"206","20120409","Y",1795,0,"8114896","20181228","공격적자산배분",3393310,"N","20181228",0,"주식혼합형","연금","77",1.26,NA,NA,"대형급",13.7,"10",0.695,"20120409",674,"201812","키움투자자산운용","21020",5,"KR5206A92567","20170828",0
"KR5102AR2186",4,-17.24,"하나UBS 인덱스증권투자신탁V-1호 [주식-파생형] S",-0.59,"10",-1.03,14.13,-0.7,"국내","Y",3.94,3,-12.57,-12.74,-2.78,"3",15.11,"KR5102AR8415",993.61,17.84,10.21,"20",212.63,0.01,"11",0,1914,0,"102","20020308",NA,288,3,"6108650","20181228","K200인덱스",0,"N","20181228",0,"주식형",NA,"61",1.44,12.01,12.94,"초소형급",15.47,"01",0.6526,"20020308",52,"201812","하나UBS자산운용","20050",3,"KR5102338609","20140507",1.5
"K55240CA7878",0,NA,"BNK 글로벌AI증권자투자신탁H(채권혼합-재간접형) Class C-Pe",1.23,"10",3.46,15.5,23.58,"해외","Y",NA,0,NA,-11.26,-2.8,"5",NA,"K55240CA7878",903,8.38,10.16,"62",-9.7,NA,"19",0,1914,0,"240","20180702",NA,1868,0,"8146996","20181228","글로벌 보수적자산배분",0,"N","20181228",0,"채권혼합형","연금","77",1.75,NA,NA,"초소형급",NA,"10",0.85,"20180702",21,NA,"BNK자산운용","62150",0,"K55240CA7795","20180716",0
"K55368C41844",0,NA,"DGB명품KRX300인덱스증권투자신탁(주식-파생형)S",-49.06,"10",-30.96,11.5,-17.68,"국내","Y",NA,0,-12.59,-12.95,-2.8,"2",15.26,"K55368C41844",837.48,18.24,10.44,"20",-16.25,0.1,"11",0.05,1914,0.01,"368","20180226",NA,1476,0,"6114050","20181228","기타인덱스",1149703,"N","20181228",0,"주식형",NA,"61",1.39,NA,NA,"초소형급",NA,"01",0.35,"20180226",135,NA,"DGB자산운용","20060",0,"K55368C41687","20180226",1.5
"K553N9BU5650",0,-18.44,"삼성 착한책임투자증권투자신탁제1호(주식) S",-0.54,"10",-1.17,14.08,-1.88,"국내","Y",NA,0,-14.06,-14.06,-2.8,"2",14.79,"K553N9BU5650",849.43,17.66,8.54,"20",-15.06,-0.07,"11",0.01,1914,0,"3N9","20170811","Y",639,0,"1179950","20181228","일반주식",175487,"N","20181228",0,"주식형",NA,"61",1.69,NA,NA,"소형급",14.51,"01",0.91,"20170817",231,"201812","삼성액티브자산운용","2001",3,"K553N9BU5486","20170821",0
"K553N9BU5676",0,-18.44,"삼성 착한책임투자증권투자신탁제1호(주식) S-P",-0.54,"10",-1.17,13.83,-1.88,"국내","Y",NA,0,-14.06,-14.06,-2.8,"3",14.79,"K553N9BU5650",835.3,17.66,8.54,"20",-15.06,0,"12",0,1914,0,"3N9","20170811",NA,640,0,"1179959","20181228","일반주식",0,"N","20181228",0,"주식형","연금","77",1.68,NA,NA,"소형급",14.51,"01",0.88,"20170817",231,"201812","삼성액티브자산운용","2001",3,"K553N9BU5486","20170821",0
"K55210B19820",0,-24.53,"신한BNPP 중국본토중소형주증권자투자신탁제1호UH[주식] S",0.05,"10",0.13,-7.64,0.47,"해외","Y",NA,0,-18.27,-10.37,-2.81,"1",24.08,"K55210B19820",736.79,25.11,18.44,"60",-26.32,0,"11",0.01,1914,0,"210","20150427",NA,1102,5,"1164250","20181228","중국주식",262186,"N","20181228",0,"주식형",NA,"61",-1.03,-39.52,22.4,"초소형급",20.8,"01",1.275,"20150427",11,"201812","신한BNP파리바자산운용","60130",5,"K55210B19721","20150427",1.5
"KR5234AP3336",0,-16.46,"IBK 그랑프리KRX100인덱스증권투자신탁 [주식] S",-0.05,"10",8.35,14.49,0.32,"국내","Y",3.01,3,-12.78,-12.64,-2.81,"3",14.76,"KR5234608739",1079.52,17.27,10.99,"20",68.48,0.24,"11",0.01,1914,0.01,"234","20061009",NA,109,3,"1106850","20181228","기타인덱스",505453,"N","20181228",0,"주식형",NA,"61",1.36,11.44,12.49,"소형급",15.09,"01",0.56,"20061009",389,"201812","IBK자산운용","20060",2,"KR5234608721","20140418",1.5
"K55301BI0088",0,-3.36,"미래에셋미국리츠안정배분혼합자산자투자신탁(파생재간접형)종류C-Pe",0,"10",-0.01,14.12,-0.03,"해외","Y",NA,0,-2.66,-2.67,-2.82,"3",6.37,"K55301BI0088",967.26,8.64,12.21,"64",-1.61,0,"07",0,1914,0,"301","20161011",NA,1844,0,"8132890","20181228","글로벌리츠재간접",0,"N","20181228",0,"부동산형","연금","77",1.48,NA,NA,"초소형급",5.57,"10",0.9,"20161011",10,NA,"미래에셋자산운용","64010",0,"K55301BH9999","20161024",0
"K55213BZ5398",0,-25.44,"한화 꿈에그린차이나A주증권자투자신탁UH-1호(주식) A-e",0.06,"10",0.32,-6.91,1.16,"해외","Y",NA,0,-19.78,-12.52,-2.82,"2",23.37,"K55213BZ5398",708.38,21.21,17.54,"60",-29.16,-0.05,"09",0,1914,0,"213","20090930",NA,1799,0,"1181166","20181228","중국주식",0,"N","20181228",0,"주식형",NA,"61",-0.97,NA,NA,"초소형급",20.72,"01",1.425,"20090930",46,"201812","한화자산운용","60130",5,"KR5213956471","20171106",0
"KR5206AQ7405",4,-17.45,"키움 SmartInvestor분할매수증권자투자신탁제1호 [주식혼합-재간접형] S",-13.58,"10",-29.63,12.2,-54.92,"국내","Y",3.36,4,-12.61,-12.68,-2.82,"4",14.34,"KR5206A92583",980,16.86,10.49,"21",13.57,-0.09,"11",-0.01,1914,-0.03,"206","20120409","Y",1030,3,"8114850","20181228","공격적자산배분",-2855521,"N","20181228",0,"주식혼합형",NA,"61",1.26,-2.28,10.32,"대형급",13.71,"10",0.645,"20120409",674,"201812","키움투자자산운용","21020",5,"KR5206A92567","20140418",1.5
"KR5301AW3962",5,-13.8,"미래에셋 차이나배당프리미엄증권자투자신탁1호 (주식혼합) S",0.39,"10",0.4,-5.46,-16.72,"해외","Y",NA,0,-5.77,-6.88,-2.83,"3",13.57,"KR5301AW3962",954.12,11,11.22,"61",-0.9,0.01,"11",0.01,1914,0,"301","20141020",NA,1056,2,"5118850","20181228","아시아신흥국주식혼합",187825,"N","20181228",0,"주식혼합형",NA,"61",-0.57,-3.97,11.42,"초소형급",14.29,"02",1.01,"20141020",66,"201812","미래에셋자산운용","61110",5,"KR5301AW3863","20141022",1.5
"KR5228AR7150",5,-19.28,"ABL KOSPI200인덱스증권자투자신탁 [주식_파생형] S",0.07,"10",-1.15,12.4,-2.34,"국내","Y",-8.39,0,-13.5,-13.14,-2.83,"3",15.25,"KR5228929877",853.17,18.05,10.04,"20",68.74,0,"11",0,1914,0,"228","20020308",NA,724,4,"6104450","20181228","K200인덱스",0,"N","20181228",0,"주식형",NA,"61",1.47,-1.95,11.79,"초소형급",15.78,"01",0.73,"20020308",59,"201812","ABL글로벌자산운용","20050",4,"KR5228860841","20140418",1.5
"KR5210AQ2590",2,-16.14,"신한BNPP Tops아름다운SRI증권자투자신탁제1호 [주식] S",0,"10",-6.78,16.82,-7.07,"국내","Y",-1.72,3,-14.25,-13.5,-2.83,"3",16.36,"KR5219523994",988.86,20.31,9.76,"20",66.44,0,"11",0,1914,0,"210","20051115",NA,110,3,"1127150","20181228","일반주식",0,"N","20181228",0,"주식형",NA,"61",1.73,10.63,12.92,"초소형급",15.42,"01",1.045,"20051115",28,"201812","신한BNP파리바자산운용","2001",2,"KR5219523986","20140418",1.5
"K55206C66801",0,NA,"키움 코스닥SmartInvestor분할매수증권투자신탁제1호[혼합-재간접형]S",0.06,"10",-2.47,-2.45,-1.21,"국내","Y",NA,0,-16,-18.4,-2.83,"2",24.26,"K55206C66801",805.7,26.87,20.34,"29",-19.43,-0.01,"11",-0.01,1914,-0.01,"206","20180409",NA,1505,0,"8143850","20181228","장기미분류",-504404,"N","20181228",0,"기타",NA,"61",-0.3,NA,NA,NA,NA,"10",0.63,"20180409",31,NA,"키움투자자산운용","29910",0,"K55206C66694","20180409",1.5
"K55206C66777",0,NA,"키움 코스닥SmartInvestor분할매수증권투자신탁제1호[혼합-재간접형]C-Pe",0.06,"10",-2.47,-2.44,-1.21,"국내","Y",NA,0,-16.03,-18.41,-2.83,"3",24.26,"K55206C66777",805.32,26.86,20.34,"29",-19.47,-0.01,"19",0,1914,0,"206","20180409",NA,1898,0,"8143896","20181228","장기미분류",0,"N","20181228",0,"기타","연금","77",-0.3,NA,NA,NA,NA,"10",0.71,"20180409",31,NA,"키움투자자산운용","29910",0,"K55206C66694","20180409",0
"K55301BC5364",0,-8.92,"미래에셋 베트남증권자투자신탁1호(H-USD) (주식-파생형) C-Pe",23.34,"10",3.08,13.26,69.1,"해외","Y",NA,0,-8,-12.18,-2.84,"3",18.17,"K55301BC5364",1238.29,20.42,24.31,"60",29.94,0.21,"07",-0.09,1914,0.16,"301","20160509",NA,1662,0,"6111290","20181228","베트남주식",15681501,"N","20181228",0,"주식형","연금","77",1.08,NA,NA,"대형급",21.13,"07",1.29,"20160509",1386,"201812","미래에셋자산운용","60160",2,"K55301BC5109","20160516",0
"KR5213AQ5665",2,-23.43,"한화 중국본토증권자투자신탁H (주식) S",11.59,"10",38.84,-6.41,92.95,"해외","Y",62.61,4,-17.71,-12.91,-2.84,"2",21.44,"KR5103863589",996.4,19.89,14.04,"60",62.26,-9.03,"11",-4.38,1914,0.42,"213","20080730",NA,726,2,"1115550","20181228","중국주식",41595566,"N","20181228",0,"주식형",NA,"61",-0.64,-9.53,16.74,"대형급",19.72,"01",1.13,"20080730",2610,"201812","한화자산운용","60130",4,"KR5103851311","20140418",1.5
"K55213BC7565",2,-23.43,"한화 중국본토증권자투자신탁H (주식) S-P",11.59,"10",38.84,-6.16,92.95,"해외","Y",62.61,4,-17.71,-12.91,-2.84,"3",21.44,"KR5103863589",958.69,19.89,14.04,"60",62.26,1.36,"12",0.08,1914,0.25,"213","20080730",NA,727,2,"1115559","20181228","중국주식",24617692,"N","20181228",0,"주식형","연금","77",-0.64,-9.53,16.74,"대형급",19.72,"01",0.98,"20080730",2610,"201812","한화자산운용","60130",4,"KR5103851311","20161011",0
"KR5223AQ6752",3,-18.75,"KB 스타한국인덱스증권자투자신탁 (주식) S",9.24,"10",59.08,16.22,85.3,"국내","Y",0.09,4,-13.4,-13.25,-2.84,"3",15.78,"KR5223896667",1003.35,19,10.59,"20",96.28,-0.08,"11",-0.08,1914,-0.04,"223","20090203",NA,322,3,"1146150","20181228","K200인덱스",-4463755,"N","20181228",0,"주식형",NA,"61",1.64,9.13,13.1,"중형급",15.8,"01",0.695,"20090203",505,"201812","KB자산운용","20050",3,"KR5223923057","20140418",1.5
"KR5232AP1092",1,-17.41,"NH-Amundi 대한민국업종1등증권투자신탁 [주식] S",0.19,"10",0.38,0,0.11,"국내","Y",-3.75,3,-12.91,-13.43,-2.84,"3",15.65,"KR5232960173",1000,18.93,10.36,"20",87.6,0,"11",0,1914,0,"232","20050201",NA,1116,4,"1108550","20181228","일반주식",0,"N","20181228",0,"주식형",NA,"61",0,6.17,12.63,"초소형급",15.19,"01",1.037,"20050201",33,NA,"NH-Amundi자산운용","2001",0,"KR5232141865","20140418",1.5
"KR5307AP3148",4,-17.38,"유리 KOSPI200인덱스증권자투자신탁 [주식-파생형] S",-2.88,"10",2.22,13.98,9.7,"국내","Y",4.25,0,-12.27,-12.49,-2.85,"3",14.78,"KR5307811079",996.47,17.4,10.28,"20",38.98,0.01,"11",0.01,1914,0,"307","20060828",NA,399,3,"6102750","20181228","K200인덱스",50892,"N","20181228",0,"주식형",NA,"61",1.42,10.49,12.7,"초소형급",15.2,"01",0.778,"20060828",60,"201812","유리자산운용","20050",3,"KR5307810675","20140418",1.5
"K55307B90064",0,-12.15,"유리 베트남알파증권자투자신탁 [주식] S",19.11,"10",66.73,17.02,132.64,"해외","Y",NA,0,-9.7,-14.57,-2.85,"2",18.92,"K55307B89975",1289.97,19.44,24.19,"60",22.73,-0.95,"11",-0.29,1914,-0.05,"307","20160226",NA,450,0,"1170650","20181228","베트남주식",-4970561,"N","20181228",0,"주식형",NA,"61",1.34,NA,NA,"대형급",20.22,"01",1.325,"20160226",2398,"201812","유리자산운용","60160",3,"K55307B89967","20160314",1.5
"K55101BK8477",0,-7.96,"한국투자 TDF알아서2020증권투자신탁(주식혼합-재간접형)(S)",1.71,"10",12.63,-0.96,30.36,"해외","Y",NA,0,-7.44,-8.34,-2.86,"3",8.7,"K55101BK8337",921.42,10.27,11.63,"69",-4.67,0,"11",0,1914,0,"101","20170302",NA,1325,0,"8140250","20181228","글로벌라이프싸이클",0,"N","20181228",0,"기타",NA,"61",-0.1,NA,NA,NA,8,"10",0.368,"20170302",266,NA,"한국투자신탁운용","69080",0,"K55101BK8311","20171030",1.5
"K55101BK8493",0,-7.96,"한국투자 TDF알아서2020증권투자신탁(주식혼합-재간접형)(S-P)",1.71,"10",12.63,-0.98,30.36,"해외","Y",NA,0,-7.44,-8.34,-2.86,"4",8.7,"K55101BK8337",939.52,10.27,11.63,"69",-4.67,0,"12",0,1914,0,"101","20170302","Y",1326,0,"8140259","20181228","글로벌라이프싸이클",0,"N","20181228",0,"기타","연금","77",-0.1,NA,NA,NA,8,"10",0.358,"20170302",266,NA,"한국투자신탁운용","69080",0,"K55101BK8311","20171030",0
"KR5223AW2324",3,-24.81,"KB 연금중국본토A주증권자투자신탁 (주식) S-P",7.65,"10",16.81,-6.08,30.44,"해외","Y",NA,0,-18.06,-11.78,-2.86,"3",25.65,"KR5223AW2324",865.05,21.22,18.82,"60",-13.49,0.23,"12",0.1,1914,0.17,"223","20141014",NA,916,3,"1167859","20181228","중국주식",16716655,"N","20181228",0,"주식형","연금","77",-0.7,-14.26,18.51,"중형급",23.14,"01",1.135,"20141014",857,"201812","KB자산운용","60130",4,"KR5223AW2290","20150810",0
"K55240CA7936",0,NA,"BNK 글로벌AI증권자투자신탁H(채권혼합-재간접형) Class S",1.23,"10",3.46,15.42,23.58,"해외","Y",NA,0,NA,-11.47,-2.87,"4",NA,"K55240CA7803",899.82,8.4,10.18,"62",-10.11,NA,"11",0.01,1914,0,"240","20180702",NA,1399,0,"8146950","20181228","글로벌 보수적자산배분",2220,"N","20181228",0,"채권혼합형",NA,"61",1.74,NA,NA,"초소형급",NA,"10",0.7,"20180702",21,NA,"BNK자산운용","62150",0,"K55240CA7795","20180716",1.5
"K55301BK7915",0,-16.42,"미래에셋 AI스마트베타EMP증권자투자신탁(주식-재간접형)종류S",129.86,"10",128.87,16.57,127.87,"국내","Y",NA,0,-12.75,-12.54,-2.88,"2",14.5,"K55301BK7915",1020.48,17.73,7.91,"20",2.05,0.38,"11",0.23,1914,-0.07,"301","20170109",NA,56,0,"8134850","20181228","일반주식",-6598900,"N","20181228",0,"주식형",NA,"61",1.65,NA,NA,"소형급",14.73,"10",0.5,"20170109",204,"201812","미래에셋자산운용","2001",1,"K55301BK7840","20170123",1.5
"K55301BK7931",0,-16.41,"미래에셋 AI스마트베타EMP증권자투자신탁(주식-재간접형)종류C-Pe",129.86,"10",128.87,16.56,127.87,"국내","Y",NA,0,-12.74,-12.54,-2.88,"3",14.49,"K55301BK7931",1019.04,17.73,7.9,"20",2.03,-0.21,"07",0.01,1914,0,"301","20170109",NA,1646,0,"8134890","20181228","일반주식",295183,"N","20181228",0,"주식형","연금","77",1.65,NA,NA,"소형급",14.73,"10",0.48,"20170109",204,"201812","미래에셋자산운용","2001",1,"K55301BK7840","20170123",0
"KR5210AQ2723",2,-16.5,"신한BNPP 엄마사랑어린이적립식증권자투자신탁제1호 [주식] S",2.02,"10",0.36,18.93,-16.49,"국내","Y",1.64,0,-14.53,-13.16,-2.88,"3",16.04,"KR5219488701",1085.45,19.92,9.98,"20",208.5,0.1,"11",0.06,1914,0.01,"210","20050503",NA,289,3,"1128950","20181228","일반주식",698604,"N","20181228",0,"주식형",NA,"61",1.77,9.71,12.84,"중형급",15.31,"01",1.07,"20050503",714,"201812","신한BNP파리바자산운용","2001",3,"KR5210963975","20140418",1.5
"K55232BV1695",0,-16.91,"NH-Amundi 대한민국업종대표주연금증권전환형자투자신탁 [주식] S-P",1.23,"10",6.81,13.29,8.78,"국내","Y",-0.17,0,-12.85,-13.77,-2.88,"4",16.58,"KR5232297980",810.56,20.06,11.02,"20",1.42,0.01,"12",0.01,1914,0,"232","20101004",NA,1241,0,"1108259","20181228","일반주식",12338,"N","20181228",0,"주식형","연금","77",1.67,9.58,13.05,"초소형급",16.04,"01",0.87,"20101004",160,NA,"NH-Amundi자산운용","2001",0,"KR5232297980","20170918",0
"KR5373AO7628",4,-23.64,"현대 튼튼대한민국증권자투자신탁1호 [주식] S",-0.53,"10",-0.51,14.28,-0.43,"국내","Y",0.51,4,-18.47,-16.84,-2.89,"3",17.32,"KR5373587488",801.86,20.21,10.2,"20",6.8,0,"11",0,1914,0,"373","20100927",NA,1038,3,"1116350","20181228","일반주식",0,"N","20181228",0,"주식형",NA,"61",1.81,-7.16,13.14,"초소형급",16.56,"01",1.07,"20100927",133,"201812","현대자산운용","2001",5,"KR5373587470","20140418",1.5
"KR5101AR6196",4,-17.57,"한국투자 엄브렐러인덱스증권전환형투자신탁1호 (주식-파생형) S",0.2,"10",10.28,16.84,5.49,"국내","Y",NA,0,-12.17,-12.65,-2.9,"3",14.89,"KR5101AR6196",1068.85,17.59,10.55,"20",9.29,-1.44,"16",-1.24,1914,0.04,"101","20030715",NA,1720,2,"1160150","20181228","기타인덱스",3679561,"N","20181228",0,"주식형",NA,"61",1.6,10.88,12.92,"중형급",15.52,"01",0.4591,"20030715",493,"201812","한국투자신탁운용","20060",3,"KR5101786501","20141110",0
"K55214BS9299",3,-18.05,"유진 인덱스알파증권투자신탁 (주식-파생형)S",-0.16,"10",-254.8,13.71,-303.45,"국내","Y",3.91,4,-13.19,-13.06,-2.9,"3",15.56,"KR5214840799",890.13,18.47,10.43,"20",82.69,0.03,"11",0,1914,0,"214","20060601",NA,338,3,"6104650","20181228","K200인덱스",-214184,"N","20181228",0,"주식형",NA,"61",1.56,10.43,12.97,"중형급",15.64,"01",0.29,"20060601",519,"201812","유진자산운용","20050",3,"KR5214573408","20170814",1.5
"K55214BS9315",3,-18.05,"유진 인덱스알파증권투자신탁 (주식-파생형)S-P",-0.16,"10",-254.8,13.54,-303.45,"국내","Y",3.91,4,-13.19,-13.06,-2.9,"4",15.56,"KR5214840799",879.47,18.47,10.43,"20",82.69,0.1,"12",0.05,1914,0.01,"214","20060601",NA,339,3,"6104659","20181228","K200인덱스",839987,"N","20181228",0,"주식형","연금","77",1.56,10.43,12.97,"중형급",15.64,"01",0.27,"20060601",519,"201812","유진자산운용","20050",3,"KR5214573408","20170814",0
"K55301BC5331",0,-9.74,"미래에셋 베트남증권자투자신탁1호(H-USD) (주식-파생형) S",23.34,"10",3.08,13.2,69.1,"해외","Y",NA,0,-8.42,-12.39,-2.91,"2",18.2,"K55301BC5273",1233.3,20.45,24.33,"60",26.96,0.51,"11",-0.61,1914,-0.04,"301","20160509",NA,434,0,"6111250","20181228","베트남주식",-4421537,"N","20181228",0,"주식형",NA,"61",1.08,NA,NA,"대형급",21.15,"07",1.23,"20160509",1386,"201812","미래에셋자산운용","60160",3,"K55301BC5109","20160516",1.5
"K55234C17871",0,NA,"IBK 코스닥150인덱스증권자투자신탁[주식-파생형]종류S",0.12,"10",5.73,0,9.33,"국내","Y",NA,0,-15.99,-18.06,-2.91,"2",24.85,"K55234C17806",1000,27.69,19.41,"20",-28.28,0,"11",-0.51,1914,0,"234","20180125",NA,1531,0,"6113750","20181228","기타인덱스",0,"N","20181228",0,"주식형",NA,"61",0,NA,NA,"초소형급",NA,"07",0.74,"20180125",17,NA,"IBK자산운용","20060",0,"K55234C17772","20180212",1.5
"K55234C17889",0,NA,"IBK 코스닥150인덱스증권자투자신탁[주식-파생형]종류S-P",0.12,"10",5.73,-3.71,9.33,"국내","Y",NA,0,-15.99,-18.06,-2.91,"3",24.85,"K55234C17806",782.15,27.69,19.41,"20",-28.28,0.05,"12",0.05,1914,-0.03,"234","20180125",NA,1532,0,"6113759","20181228","기타인덱스",-2764446,"N","20181228",0,"주식형","연금","77",-0.47,NA,NA,"초소형급",NA,"07",0.68,"20180125",17,NA,"IBK자산운용","20060",0,"K55234C17772","20180212",0
"K55232BG4946",0,-1.21,"NH-Amundi 디셈버글로벌 로보어드바이저증권자투자신탁(UH)[채권혼합-재간접형] S-P",-0.46,"10",-0.34,3.42,1.29,"해외","Y",NA,0,-3.85,-4.39,-2.92,"5",7.32,"K55232BG4870",977.62,8.95,10.83,"62",-1.96,-0.04,"12",-0.01,1914,0,"232","20160905",NA,888,0,"8132059","20181228","글로벌 보수적자산배분",0,"N","20181228",0,"채권혼합형","연금","77",0.35,NA,NA,"초소형급",6.35,"10",1.077,"20160905",26,"201812","NH-Amundi자산운용","62150",4,"K55232BG4847","20160912",0
"K55232BG4912",0,-1.21,"NH-Amundi 디셈버글로벌 로보어드바이저증권자투자신탁(UH)[채권혼합-재간접형]S",-0.46,"10",-0.34,3.46,1.29,"해외","Y",NA,0,-3.85,-4.39,-2.92,"4",7.32,"K55232BG4870",986.99,8.95,10.83,"62",-1.96,-0.34,"11",0,1914,0,"232","20160905",NA,889,0,"8132050","20181228","글로벌 보수적자산배분",-101648,"N","20181228",0,"채권혼합형",NA,"61",0.35,NA,NA,"초소형급",6.35,"10",1.127,"20160905",26,"201812","NH-Amundi자산운용","62150",4,"K55232BG4847","20160912",1.5
"KR5364AQ2149",0,0.21,"에셋플러스 해피드림투게더연금증권자투자신탁1호 (주식혼합) S-P",0.21,"10",0.01,3,0.25,"국내","Y",1.45,0,-5.22,-4.4,-2.92,"6",6.77,"KR5364AK3747",951.36,8.47,4.85,"23",2.77,0.04,"12",0,1914,0,"364","20130830",NA,855,3,"5108259","20181228","시장중립",-99708,"N","20181228",0,"절대수익추구형","연금","77",0.32,-5.19,3.95,"초소형급",5.23,"02",0.742,"20130830",9,"201812","에셋플러스자산운용","23020",4,"KR5364AK3739","20140418",0
"K55104C63862",0,NA,"하이 코스닥벤처증권투자신탁[주식혼합-파생형]S",-0.06,"10",-0.3,3.35,-0.72,"국내","Y",NA,0,-9.04,-11.63,-2.92,"2",17.41,"K55104C63862",886.43,22.82,13.19,"21",-11.36,0.03,"11",0.04,1914,0.02,"104","20180430",NA,1418,0,"6114750","20181228","일반주식혼합",1817136,"N","20181228",0,"주식혼합형",NA,"84",0.38,NA,NA,"초소형급",NA,"01",0.942,"20180430",62,NA,"하이자산운용","21010",0,"K55104C63755","20180430",1.5
"KR5364AP2959",0,0.03,"에셋플러스 해피드림투게더증권자투자신탁1호 (주식혼합) S",1.9,"10",-34.78,2.99,19.44,"국내","Y",0.61,5,-5.29,-4.42,-2.93,"5",6.71,"KR5364AD8604",955.26,8.39,4.82,"23",5.09,0.55,"11",-1.66,1914,-1.72,"364","20121129",NA,842,0,"5108350","20181228","시장중립",-172315575,"N","20181228",0,"절대수익추구형",NA,"61",0.31,-5.79,3.93,"초소형급",5.19,"02",0.992,"20121129",156,"201812","에셋플러스자산운용","23020",4,"KR5364AD8570","20140418",1.5
"K55102C38397",0,NA,"하나UBS KRX300인덱스증권자투자신탁[주식-파생형]ClassC-PE",5.75,"10",7.82,11.25,9.33,"국내","Y",NA,0,-12.72,-12.99,-2.93,"3",15.2,"K55102C38397",839.69,18.13,10.74,"20",-16.03,NA,"19",NA,1914,0,"102","20180219",NA,1891,0,"6116096","20181228","기타인덱스",0,"N","20181228",0,"주식형","연금","77",1.36,NA,NA,"초소형급",NA,"07",0.445,"20180219",45,NA,"하나UBS자산운용","20060",0,"K55102C38314","20181112",0
